상권_코드,상권_코드_명,상권_구분,자치구명,행정동명,위도,경도
3120227,잠실역,발달상권,송파구,잠실6동,37.51398698706252,127.10127348486799
3120226,석촌고분역,발달상권,송파구,석촌동,37.503317600195494,127.09705074879645
3120225,잠실새내역(신천),발달상권,송파구,잠실본동,37.51048549036466,127.08257961934063
3111040,거여초등학교,골목상권,송파구,오금동,37.503199900933986,127.14057777917616
3111036,투구봉어린이공원,골목상권,송파구,가락2동,37.49379803635148,127.13596350877519
3111035,오금공원(오주중학교),골목상권,송파구,오금동,37.50287834598308,127.1346488933428
3111039,벌말어린이공원,골목상권,송파구,오금동,37.50179180818019,127.13959605551025
3111038,보인중학교,골목상권,송파구,오금동,37.49972588232591,127.13906807828863
3111016,송파역 2번,골목상권,송파구,송파2동,37.50067873086977,127.11534585060224
3111015,석촌역 3번,골목상권,송파구,송파1동,37.50603904737541,127.11190690334222
3111014,송파나루역 2번,골목상권,송파구,방이2동,37.5125463539385,127.11121948104538
3111024,경찰병원역 4번(건너말공원),골목상권,송파구,가락본동,37.49264202960476,127.1234702304418
3111034,오동나무공원(송파레미니스1단지),골목상권,송파구,오금동,37.506627715860404,127.13453572243125
3111033,문정동성당,골목상권,송파구,장지동,37.487777175960126,127.13328511838182
3111023,문정역 1번,골목상권,송파구,문정1동,37.48786746001768,127.12312220585314
3111022,석촌중학교(방이육교),골목상권,송파구,가락본동,37.50224878314226,127.12316977370718
3111021,방이역 4번,골목상권,송파구,방이1동,37.51121419813693,127.12279665284362
3111047,마천1치안센터,골목상권,송파구,마천1동,37.496569773071236,127.15665399269973
3111046,마천역(마천초등학교),골목상권,송파구,마천1동,37.49600208158285,127.15239403416983
3111045,개미어린이공원,골목상권,송파구,거여2동,37.4915125761546,127.1489954701925
3111013,송파나루역 1번(송리단길),골목상권,송파구,송파1동,37.50938442451509,127.10820182011913
3111012,석촌역 6번,골목상권,송파구,석촌동,37.50219536970263,127.10561669232492
3111011,잠실나루역,골목상권,송파구,잠실4동,37.52106066001148,127.10435490670095
3111010,석촌역 7번,골목상권,송파구,석촌동,37.505408945795914,127.10161756755822
3111009,송파책박물관,골목상권,송파구,석촌동,37.49881459402054,127.10126065905845
3111044,남천초등학교,골목상권,송파구,마천2동,37.499243773171614,127.14894143719211
3111043,마천공원,골목상권,송파구,마천2동,37.50135761727732,127.14520924044409
3111008,석촌고분역 3번,골목상권,송파구,석촌동,37.499980683179864,127.100318179443
3111007,석촌고분역 4번,골목상권,송파구,삼전동,37.499940802435354,127.09387452350225
3111032,방이역 1번,골목상권,송파구,오금동,37.508791423473134,127.13021517076135
3111031,장지동주민센터(한림연예예술고교),골목상권,송파구,장지동,37.486047115689495,127.13059446378779
3111020,방이동고분군(방산고등학교),골목상권,송파구,방이1동,37.50698429219613,127.12060549505368
3111019,한성백제역 3번,골목상권,송파구,방이2동,37.513562743564236,127.11767596957407
3111006,석촌고분역 1번,골목상권,송파구,삼전동,37.504907087585444,127.09396910758318
3111005,삼전역 3번,골목상권,송파구,삼전동,37.50145853380105,127.08869070525988
3111004,삼전역 1번,골목상권,송파구,잠실본동,37.50672047306115,127.08515273179819
3111003,삼전역 4번,골목상권,송파구,잠실본동,37.5042724337039,127.08247574322648
3111030,방이역 2번,골목상권,송파구,오금동,37.506334213099564,127.12947127131191
3111029,오금역 4번,골목상권,송파구,가락2동,37.49875201188276,127.12709971454117
3111028,문현중학교(장지역 1번),골목상권,송파구,장지동,37.48182431300514,127.12733324696804
3111042,거여역 1번(거여공원),골목상권,송파구,거여1동,37.49713837367309,127.1435753735098
3111041,거여역 8번,골목상권,송파구,거여1동,37.49394065252707,127.1413020114868
3111018,풍납초등학교(풍납백제문화공원),골목상권,송파구,풍납1동,37.53673844874282,127.11649327886552
3111017,송파나루역 3번,골목상권,송파구,방이2동,37.50913608452895,127.1154677785913
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),골목상권,송파구,오금동,37.50451509056482,127.13764313081444
3111025,경찰병원역 3번,골목상권,송파구,가락2동,37.494152075561054,127.12587219918996
3111027,문정초등학교,골목상권,송파구,문정1동,37.48861957308619,127.12647912833064
3111078,굽은다리역 4번,골목상권,강동구,길동,37.54284561252626,127.14473039544369
3111084,길동신동아아파트,골목상권,강동구,길동,37.54211117970833,127.1479677661886
3111085,묘곡초등학교(고덕아이파크아파트),골목상권,강동구,고덕1동,37.560938604057476,127.15390248928828
3111086,한영중고,골목상권,강동구,명일2동,37.54795240297963,127.15458903017353
3111087,고덕중학교(고덕2동주민센터),골목상권,강동구,고덕2동,37.56143110539004,127.16270210578855
3111088,고덕동성당,골목상권,강동구,고덕2동,37.55995831915743,127.16994205952416
3111079,둔촌고등학교(둔촌중학교),골목상권,강동구,둔촌2동,37.530763587203346,127.14483717288128
3111080,굽은다리역 3번,골목상권,강동구,명일1동,37.54799401050248,127.14605890068368
3111081,둔촌푸르지오아파트,골목상권,강동구,둔촌2동,37.53508418283595,127.1461186924406
3111082,중앙보훈병원,골목상권,강동구,둔촌2동,37.533240167306076,127.14759633733637
3111083,GS강동자이아파트,골목상권,강동구,길동,37.53828570984181,127.14713247892195
3111077,길동주민센터(강동도서관),골목상권,강동구,길동,37.5371953339578,127.14326842360224
3111050,강동구청(강동구청역 2번),골목상권,강동구,성내1동,37.530746274316115,127.12447618908644
3111051,천호역 6번,골목상권,강동구,성내2동,37.53471699757439,127.12439595179863
3111052,암사역 3번(천호동자전거거리),골목상권,강동구,천호2동,37.547904718559245,127.12509495731413
3111053,성내천어린이공원(하니사랑길),골목상권,강동구,성내1동,37.52618758443692,127.12533910712945
3111054,암사역 4번(삼성광나루아파트),골목상권,강동구,암사2동,37.553939526905154,127.12825587441955
3111055,선사초등학교,골목상권,강동구,암사2동,37.55515340989748,127.12864887073701
3111056,천호태영아파트,골목상권,강동구,천호3동,37.53773957400269,127.1288051168711
3111057,천호공원(해공체육문화센터),골목상권,강동구,천호2동,37.543326476594736,127.1298788538973
3111059,강동역 4번(강풀만화거리),골목상권,강동구,성내2동,37.53387332440853,127.13032709468814
3111058,성내중학교,골목상권,강동구,성내1동,37.52984906261847,127.13021499115685
3111060,암사역 2번(서울강동초등학교),골목상권,강동구,천호2동,37.54699554463786,127.13016666917537
3111048,천호역 1번(천호문구완구거리),골목상권,강동구,천호2동,37.54091272401963,127.12132182558396
3111049,천호지구대(천호동자전거거리),골목상권,강동구,천호2동,37.54358458221847,127.12347981482185
3111089,상일여고(상일초등학교),골목상권,강동구,상일동,37.54811285309127,127.17135228843243
3111090,강일동주민센터,골목상권,강동구,강일동,37.56508360213157,127.1737688990387
3111061,암사역 1번,골목상권,강동구,암사1동,37.55185141028033,127.13119378832182
3111062,둔촌동역 3번(성내3동주민센터),골목상권,강동구,성내3동,37.52439648308332,127.13163708189765
3111063,강동구립 천호도서관,골목상권,강동구,천호3동,37.540091917158016,127.1322814142062
3111064,둔촌동역 4번,골목상권,강동구,성내3동,37.52761509081255,127.1323323960983
3111065,천일초등학교,골목상권,강동구,천호3동,37.54241320516448,127.1342311621154
3111066,암사동성당(효정하나플러스아파트),골목상권,강동구,암사1동,37.549238600355,127.1343999335643
3111067,강동구립성내도서관,골목상권,강동구,성내3동,37.53198775940759,127.13498570269707
3111068,강동성심병원,골목상권,강동구,길동,37.535914763277276,127.13534384869199
3111069,천호1동주민센터,골목상권,강동구,천호1동,37.54447732194269,127.1362821595274
3111070,천호초등학교,골목상권,강동구,천호1동,37.547411123983224,127.1374175381771
3111071,천동초등학교,골목상권,강동구,길동,37.5402291057378,127.13900656169237
3111072,굽은다리역 1번(십자성마을),골목상권,강동구,천호1동,37.542957842734396,127.13924585484702
3111073,둔촌동역 1번(한산중학교),골목상권,강동구,둔촌2동,37.53115383115458,127.1397059402199
3111074,명일역 1번,골목상권,강동구,암사1동,37.55127981654173,127.14018394167088
3111075,굽은다리역 2번,골목상권,강동구,천호1동,37.54866384048469,127.14105955249507
3111076,둔촌2동주민센터,골목상권,강동구,둔촌2동,37.5335662831944,127.14317322280135
3120242,강동구청역,발달상권,강동구,성내1동,37.529233751214804,127.122676747629
3120246,길동역,발달상권,강동구,길동,37.53646878995192,127.13829224734098
3120247,굽은다리역,발달상권,강동구,천호1동,37.54581529348594,127.14264644792266
3120248,명일역,발달상권,강동구,명일1동,37.551247700905634,127.1443832918805
3120249,고덕역,발달상권,강동구,명일2동,37.553414579104455,127.1550014884349
3120243,천호역,발달상권,강동구,천호2동,37.53929364156678,127.12580270876579
3120244,암사역,발달상권,강동구,암사2동,37.551377202276896,127.12785102652822
3120245,둔촌역,발달상권,강동구,성내3동,37.52633598092303,127.13491314951342
3130318,로데오거리상점가,전통시장,강동구,천호2동,37.53917877039671,127.1270485813418
3130319,성내전통시장,전통시장,강동구,성내2동,37.53365631633459,127.12749319714955
3130320,암사종합시장,전통시장,강동구,암사1동,37.550893590002694,127.12909540940751
3130321,장신구 특화거리 상점가,전통시장,강동구,성내1동,37.52776544401556,127.12917092734618
3130322,고분다리전통시장,전통시장,강동구,천호3동,37.54230914381286,127.13319616553255
3130323,둔촌역전통시장,전통시장,강동구,성내3동,37.52781050998501,127.13426484174619
3130324,길동복조리시장,전통시장,강동구,길동,37.53901549798871,127.14358824831356
3130325,명일전통시장,전통시장,강동구,명일1동,37.549215731737654,127.14529625586319
3130326,고덕 골목형상점가,전통시장,강동구,고덕2동,37.55776141510469,127.16987984851593
